Driver_Track,DriverTrackAvgDelta,DriverTrackStdDelta
VET_Barcelona-Catalunya,12.132166666666667,18.556427619560832
VET_COTA,6.670714285714291,15.091515262052447
VET_Gilles Villeneuve,-6.293166666666671,12.305782427440978
VET_Hermanos Rodriguez,6.848875000000001,14.225225576293283
VET_Hungaroring,5.106249999999998,12.621062599216174
VET_Imola,12.221333333333321,7.517666775669163
VET_Interlagos,4.941400000000002,12.871565456462552
VET_Losail,10.228777777777768,23.301748715374227
VET_Marina Bay,-1.4460000000000064,1.071898549303988
VET_Monaco,6.6458863636363645,10.560761034979878
VET_Monza,8.511000000000001,14.374723621690958
VET_Paul Ricard,11.97177777777778,19.910321844320958
VET_Portimao,5.257452380952385,8.348484086803966
VET_Red Bull Ring,4.919458333333334,11.625596169889832
VET_Shanghai International,7.2112857142857205,14.239427770739077
VET_Silverstone,-2.7419090909090857,8.568602120002371
VET_Sochi Autodrom,-2.6916000000000038,13.700816587180327
VET_Spa-Francorchamps,3.7497666666666616,13.050487639858337
VET_Suzuka,-0.14555555555556055,1.817583224443321
VET_Yas Marina,15.261357142857142,20.381557564309276
ZHO_Gilles Villeneuve,7.773049999999998,9.447345561334313
ZHO_Hermanos Rodriguez,1.3118000000000023,1.5055413312161157
ZHO_Hungaroring,13.247214285714287,21.845206504816915
ZHO_Imola,12.016399999999992,9.298673563710281
ZHO_Monza,1.6189999999999998,0.28688906102068845
ZHO_Silverstone,18.320818181818186,9.212666449417624
