meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1256,10002,55,6,2025-04-05T06:09:29.103000+00:00,35.958,44.898,22.241,262.0,282.0,False,103.097,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",270.0
1256,10002,27,6,2025-04-05T06:09:40.275000+00:00,37.642,46.058,24.615,246.0,273.0,False,108.315,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",272.0
1256,10002,5,6,2025-04-05T06:09:52.650000+00:00,39.716,48.973,24.71,258.0,271.0,False,113.399,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",251.0
1256,10002,44,5,2025-04-05T06:10:04.259000+00:00,30.752,40.013,17.575,288.0,299.0,False,88.34,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049]","[2048, 2048, 2049, 2048, 2049, 2048]",294.0
1256,10002,7,6,2025-04-05T06:10:09.135000+00:00,36.896,45.071,22.712,260.0,273.0,False,104.679,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",272.0
1256,10002,4,6,2025-04-05T06:10:14.494000+00:00,39.738,53.799,28.047,222.0,266.0,False,121.584,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",184.0
1256,10002,16,6,2025-04-05T06:10:30.666000+00:00,42.739,47.788,24.875,218.0,270.0,False,115.402,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",218.0
1256,10002,31,6,2025-04-05T06:10:39.072000+00:00,36.675,46.976,25.279,261.0,273.0,False,108.93,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",248.0
1256,10002,87,6,2025-04-05T06:10:46.807000+00:00,34.182,44.276,23.861,260.0,274.0,False,102.319,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",273.0
1256,10002,23,4,2025-04-05T06:11:12.002000+00:00,,47.42,20.525,280.0,280.0,True,370.229,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2051]",231.0
1256,10002,44,6,2025-04-05T06:11:32.604000+00:00,51.173,53.275,25.044,244.0,245.0,False,129.492,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",210.0
1256,10002,23,5,2025-04-05T06:12:54.495000+00:00,30.763,39.851,17.604,288.0,300.0,False,88.218,"[2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2051, 2051, 2049, 2049, 2051, 2048]","[2048, 2048, 2049, 2051, 2051, 2048]",295.0
1256,10002,1,4,2025-04-05T06:13:24.649000+00:00,,51.956,19.667,204.0,268.0,True,421.796,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",234.0
1256,10002,22,4,2025-04-05T06:13:29.368000+00:00,,56.837,25.39,181.0,239.0,True,478.415,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",176.0
1256,10002,81,4,2025-04-05T06:13:32.664000+00:00,,49.65,24.063,268.0,204.0,True,401.014,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",132.0
1256,10002,63,4,2025-04-05T06:13:38.836000+00:00,,51.771,37.592,261.0,233.0,True,401.699,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",121.0
1256,10002,44,7,2025-04-05T06:13:41.990000+00:00,46.76,49.933,27.077,241.0,250.0,False,123.77,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",194.0
1256,10002,12,4,2025-04-05T06:13:42.163000+00:00,,48.959,30.711,266.0,274.0,True,388.163,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2049]",192.0
1256,10002,18,4,2025-04-05T06:13:52.988000+00:00,,52.607,24.212,247.0,275.0,True,424.964,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2049]",134.0
1256,10002,14,4,2025-04-05T06:14:18.065000+00:00,,52.72,22.705,241.0,155.0,True,431.584,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",220.0
1256,10002,55,7,2025-04-05T06:14:22.111000+00:00,,53.964,23.729,280.0,261.0,True,310.511,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",269.0
1256,10002,23,6,2025-04-05T06:14:22.736000+00:00,42.388,54.951,28.243,156.0,259.0,False,125.582,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",220.0
1256,10002,10,4,2025-04-05T06:14:30.976000+00:00,,48.75,23.503,258.0,269.0,True,386.869,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",142.0
1256,10002,7,7,2025-04-05T06:14:39.845000+00:00,,48.944,23.502,263.0,265.0,True,285.281,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2049]",130.0
1256,10002,6,4,2025-04-05T06:14:58.591000+00:00,,47.557,25.528,264.0,266.0,True,399.533,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",110.0
1256,10002,31,7,2025-04-05T06:15:05.137000+00:00,,47.913,20.347,258.0,273.0,True,269.266,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",272.0
1256,10002,27,7,2025-04-05T06:15:19.184000+00:00,,46.711,20.176,79.0,273.0,True,340.46,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",274.0
1256,10002,1,5,2025-04-05T06:15:24.013000+00:00,30.696,39.718,17.529,288.0,299.0,False,87.943,"[2049, 2049, 2049, 2049, 2049, 2048, 2049, 2048, 2049]","[2049, 2049, 2048, 2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2048, 2049, 2049, 2048]",297.0
1256,10002,5,7,2025-04-05T06:15:31.263000+00:00,,47.592,21.347,240.0,272.0,True,334.601,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2051, 2051]",218.0
1256,10002,81,5,2025-04-05T06:15:32.966000+00:00,30.69,39.542,17.455,287.0,301.0,False,87.687,"[2049, 2049, 2049, 2049, 2051, 2048, 2049, 2051, 2049]","[2049, 2051, 2048, 2049, 2048, 2049, 2048, 2049, 2051, 2049, 2049]","[2049, 2048, 2049, 2049, 2049]",295.0
1256,10002,22,5,2025-04-05T06:15:39.747000+00:00,30.839,39.679,17.449,285.0,296.0,False,87.967,"[2049, 2049, 2049, 2049, 2049, 2048, 2049, 2048, 2049]","[2049, 2049, 2049, 2051, 2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2049, 2048]",296.0
1256,10002,30,4,2025-04-05T06:15:44.278000+00:00,,46.262,20.623,179.0,270.0,True,433.871,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2051]",274.0
1256,10002,87,7,2025-04-05T06:15:45.263000+00:00,,46.349,20.591,261.0,274.0,True,304.446,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",272.0
1256,10002,44,8,2025-04-05T06:15:45.825000+00:00,30.673,39.776,17.493,289.0,300.0,False,87.942,"[2049, 2049, 2049, 2049, 2048, 2048, 2048, 2049, 2051]","[2049, 2049, 2051, 2049, 2049, 2051, 2051, 2049, 2049, 2048, 2048]","[2049, 2048, 2049, 2049, 2049, 2049]",297.0
1256,10002,12,5,2025-04-05T06:15:51.810000+00:00,30.9,39.685,17.383,287.0,304.0,False,87.968,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2049]",297.0
1256,10002,63,5,2025-04-05T06:15:59.169000+00:00,30.738,39.662,17.443,288.0,304.0,False,87.843,"[2049, 2049, 2049, 2049, 2049, 2048, 2048, 2048, 2049]","[2048, 2048, 2049, 2049, 2049, 2049, 2048, 2049, 2049, 2051, 2051]","[2049, 2049, 2049, 2048, 2048, 2049]",297.0
1256,10002,18,5,2025-04-05T06:16:06.294000+00:00,47.104,64.119,25.616,139.0,275.0,False,136.839,"[2049, 2049, 2051, 2048, 2049, 2048, 0, 0, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",251.0
1256,10002,14,5,2025-04-05T06:16:15.888000+00:00,30.725,39.982,17.63,287.0,299.0,False,88.337,"[2049, 2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2049, 2049, 2049, 2048, 2049, 2048, 2049, 2049, 2049, 2049]","[2049, 2048, 2049, 2049, 2049, 2048]",295.0
1256,10002,55,8,2025-04-05T06:16:22.888000+00:00,30.935,39.794,17.48,288.0,302.0,False,88.209,"[2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2049]","[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2049, 2049, 2049, 2051]",296.0
1256,10002,10,5,2025-04-05T06:16:31.513000+00:00,30.666,40.091,17.429,286.0,297.0,False,88.186,"[2049, 2049, 2049, 2049, 2049, 2048, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2049, 2048]",295.0
1256,10002,7,8,2025-04-05T06:16:39.138000+00:00,30.949,40.467,17.608,287.0,297.0,False,89.024,"[2049, 2049, 2049, 2048, 2049, 2049, 2049, 2048, 2048]","[2049, 2049, 2049, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2051, 2048]",295.0
1256,10002,6,5,2025-04-05T06:16:49.466000+00:00,30.924,39.881,17.473,287.0,300.0,False,88.278,"[2049, 2048, 2049, 2049, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2049, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2048, 2048, 2049, 2048]",296.0
1256,10002,1,6,2025-04-05T06:16:51.810000+00:00,40.294,46.588,23.767,254.0,260.0,False,110.649,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",262.0
1256,10002,31,8,2025-04-05T06:16:57.420000+00:00,31.041,40.137,17.518,286.0,296.0,False,88.696,"[2049, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2049, 2049, 2049, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2049, 2049, 2049, 2049, 2048]",295.0
1256,10002,81,6,2025-04-05T06:17:00.592000+00:00,47.206,56.793,22.894,232.0,241.0,False,126.893,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",255.0
1256,10002,22,6,2025-04-05T06:17:07.826000+00:00,51.555,51.179,23.432,144.0,261.0,False,126.166,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",252.0
1256,10002,27,8,2025-04-05T06:17:09.076000+00:00,31.082,39.984,17.504,288.0,300.0,False,88.57,"[2049, 2048, 2048, 2049, 2049, 2049, 2048, 2048, 2049]","[2049, 2048, 2048, 2049, 2048, 2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2048]",297.0
1256,10002,44,9,2025-04-05T06:17:13.717000+00:00,48.303,48.565,25.034,257.0,273.0,False,121.902,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",242.0
1256,10002,12,6,2025-04-05T06:17:19.701000+00:00,46.559,51.197,25.102,222.0,279.0,False,122.858,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",222.0
1256,10002,5,8,2025-04-05T06:17:20.748000+00:00,31.08,40.0,17.542,287.0,297.0,False,88.622,"[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049, 2048]","[2049, 2048, 2049, 2049, 2048, 2048, 2048, 2049, 2049, 2049, 2048]","[2048, 2049, 2049, 2048, 2048, 2048]",293.0
1256,10002,63,6,2025-04-05T06:17:27.061000+00:00,43.232,46.279,24.365,258.0,282.0,False,113.876,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",232.0
1256,10002,30,5,2025-04-05T06:17:28.357000+00:00,31.194,39.833,17.527,285.0,299.0,False,88.554,"[2049, 2049, 2049, 2048, 2049, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2049, 2051, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2048]",296.0
1256,10002,87,8,2025-04-05T06:17:33.607000+00:00,30.831,39.938,17.459,286.0,299.0,False,88.228,"[2049, 2048, 2048, 2049, 2048, 2049, 2048, 2049, 2049]","[2049, 2049, 2048, 2049, 2048, 2048, 2049, 2049, 2048, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048]",297.0
1256,10002,14,6,2025-04-05T06:17:44.201000+00:00,43.489,53.049,29.639,216.0,219.0,False,126.177,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",178.0
1256,10002,55,9,2025-04-05T06:17:50.904000+00:00,39.846,48.248,23.992,238.0,266.0,False,112.086,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",264.0
1256,10002,10,6,2025-04-05T06:17:59.842000+00:00,41.674,50.071,31.746,247.0,267.0,False,123.491,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",181.0
1256,10002,7,9,2025-04-05T06:18:08.014000+00:00,46.457,45.072,26.863,254.0,269.0,False,118.392,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",193.0
1256,10002,6,6,2025-04-05T06:18:17.717000+00:00,41.708,44.441,24.117,242.0,271.0,False,110.266,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",269.0
1256,10002,31,9,2025-04-05T06:18:26.014000+00:00,36.464,50.992,28.936,262.0,207.0,False,116.392,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",203.0
1256,10002,27,9,2025-04-05T06:18:37.604000+00:00,39.523,49.781,27.932,222.0,229.0,False,117.236,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",209.0
1256,10002,5,9,2025-04-05T06:18:49.323000+00:00,48.428,51.46,28.177,173.0,262.0,False,128.065,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",233.0
1256,10002,30,6,2025-04-05T06:18:56.722000+00:00,41.538,47.677,26.633,251.0,271.0,False,115.848,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",188.0
1256,10002,87,9,2025-04-05T06:19:01.706000+00:00,39.416,48.386,28.863,257.0,262.0,False,116.665,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",219.0
1256,10002,1,7,2025-04-05T06:25:02.973000+00:00,,53.604,19.924,190.0,231.0,True,497.923,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2051, 2051, 2051, 2051, 2051]",245.0
1256,10002,87,10,2025-04-05T06:25:11.254000+00:00,,53.688,22.73,260.0,182.0,True,367.486,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2051, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",209.0
1256,10002,10,7,2025-04-05T06:25:24.239000+00:00,,48.046,20.438,242.0,271.0,True,430.711,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051, 2051]","[2049, 2049, 2049, 2051, 2051, 2051]",220.0
1256,10002,22,7,2025-04-05T06:25:33.567000+00:00,,53.098,19.658,203.0,256.0,True,499.43,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",253.0
1256,10002,16,7,2025-04-05T06:25:40.801000+00:00,,52.339,21.288,258.0,275.0,True,914.924,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2051, 2051, 2049]",273.0
1256,10002,44,10,2025-04-05T06:25:49.145000+00:00,,46.814,22.571,258.0,278.0,True,512.051,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051]","[2049, 2049, 2049, 2049, 2049]",203.0
1256,10002,4,7,2025-04-05T06:26:03.833000+00:00,,48.218,22.285,268.0,275.0,True,942.145,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",223.0
1256,10002,30,7,2025-04-05T06:26:21.177000+00:00,,44.403,21.542,270.0,269.0,True,433.594,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",272.0
1256,10002,14,7,2025-04-05T06:26:36.016000+00:00,,50.249,21.257,258.0,275.0,True,518.922,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",257.0
1256,10002,6,7,2025-04-05T06:26:47.889000+00:00,,56.303,24.3,272.0,264.0,True,518.087,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051]",152.0
1256,10002,81,7,2025-04-05T06:26:55.530000+00:00,,49.66,23.774,267.0,278.0,True,587.577,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",140.0
1256,10002,1,8,2025-04-05T06:27:00.420000+00:00,30.51,39.641,17.351,288.0,300.0,False,87.502,"[2049, 2049, 2051, 2049, 2049, 2051, 2049, 2051, 2051]","[2051, 2049, 2049, 2049, 2049, 2051, 2051, 2051, 2049, 2051, 2051]","[2051, 2051, 2051, 2051, 2051, 2048]",299.0
1256,10002,63,7,2025-04-05T06:27:02.202000+00:00,,52.065,22.519,248.0,264.0,True,582.229,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051]",152.0
1256,10002,12,7,2025-04-05T06:27:05.780000+00:00,,53.783,24.572,268.0,263.0,True,588.627,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",262.0
1256,10002,87,11,2025-04-05T06:27:06.014000+00:00,30.82,39.873,17.453,286.0,298.0,False,88.146,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2051, 2048]",296.0
1256,10002,10,8,2025-04-05T06:27:13.952000+00:00,30.72,39.863,17.397,287.0,300.0,False,87.98,"[2051, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2051, 2049, 2049]",299.0
1256,10002,55,10,2025-04-05T06:27:33.171000+00:00,,52.615,19.227,282.0,271.0,True,576.114,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051]",280.0
1256,10002,22,8,2025-04-05T06:27:33.311000+00:00,30.707,39.888,17.559,284.0,297.0,False,88.154,"[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",292.0
1256,10002,16,8,2025-04-05T06:27:41.014000+00:00,30.681,39.774,17.411,287.0,302.0,False,87.866,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2049, 2048]",298.0
1256,10002,23,7,2025-04-05T06:27:43.936000+00:00,,48.856,19.695,279.0,281.0,True,782.426,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051]",266.0
