meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed,sector_sum,avg_speed_est
1256,10002,16,12,2025-04-05T06:42:23.888000+00:00,41.729,50.289,24.349,229.0,249.0,0,116.367,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",255.0,116.367,244.33333333333334
1256,10002,12,11,2025-04-05T06:43:51.935000+00:00,30.75,39.594,17.295,287.0,303.0,0,87.639,"[2048, 2048, 2049, 2049, 2049, 2049, 2049, 2048, 2048]","[2049, 2048, 2048, 2049, 2049, 2049, 2051, 2049, 2049, 2048, 2048]","[2048, 2049, 2051, 2049, 2048, 2048]",294.0,87.639,294.6666666666667
1256,10002,22,11,2025-04-05T06:43:59.076000+00:00,30.84,39.672,17.488,284.0,297.0,0,88.0,"[2048, 2049, 2049, 2048, 2048, 2048, 2051, 2048, 2048]","[2049, 2048, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2048, 2049, 2049, 2048]",292.0,88.0,291.0
1256,10002,63,11,2025-04-05T06:44:08.998000+00:00,31.494,54.374,25.732,265.0,239.0,0,111.6,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",226.0,111.6,243.33333333333334
1256,10002,6,11,2025-04-05T06:44:14.967000+00:00,30.783,39.591,17.401,287.0,301.0,0,87.775,"[2048, 2048, 2049, 2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2049, 2049, 2048, 2049, 2051, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2048, 2048, 2048]",297.0,87.77499999999999,295.0
1256,10002,30,11,2025-04-05T06:44:22.732000+00:00,30.879,39.634,17.393,287.0,302.0,0,87.906,"[2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049]","[2048, 2048, 2049, 2049, 2049]",296.0,87.906,295.0
1256,10002,14,11,2025-04-05T06:44:44.408000+00:00,30.633,39.705,17.559,287.0,299.0,0,87.897,"[2048, 2048, 2049, 2049, 2049, 2049, 2048, 2048, 2049]","[2049, 2049, 2049, 2048, 2048, 2049, 2048, 2049, 2051, 2049, 2048]","[2048, 2048, 2049, 2049, 2049, 2048]",294.0,87.89699999999999,293.3333333333333
1256,10002,87,14,2025-04-05T06:44:49.189000+00:00,30.669,39.639,17.403,286.0,299.0,0,87.711,"[2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2048, 2049, 2048, 2049, 2049, 2049, 2049]","[2048, 2049, 2049, 2048, 2048]",295.0,87.71100000000001,293.3333333333333
1256,10002,10,11,2025-04-05T06:44:59.658000+00:00,30.593,39.84,17.389,287.0,298.0,0,87.822,"[2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2048, 2049, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2049, 2049, 2049, 2049, 2048]",296.0,87.822,293.6666666666667
1256,10002,12,12,2025-04-05T06:45:19.533000+00:00,45.902,54.829,28.093,254.0,257.0,0,128.824,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",230.0,128.82399999999998,247.0
1256,10002,1,11,2025-04-05T06:45:21.783000+00:00,30.555,42.782,24.536,287.0,269.0,0,97.873,"[2048, 2048, 2051, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",216.0,97.87299999999999,257.3333333333333
1256,10002,22,12,2025-04-05T06:45:27.033000+00:00,51.77,46.607,24.16,249.0,263.0,0,122.537,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",261.0,122.537,257.6666666666667
1256,10002,81,11,2025-04-05T06:45:30.596000+00:00,30.658,39.426,17.423,286.0,302.0,0,87.507,"[2048, 2048, 2048, 2049, 2048, 2048, 2049, 2048, 2048]","[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2048]","[2048, 2049, 2049, 2048, 2049, 2048]",296.0,87.507,294.6666666666667
1256,10002,55,14,2025-04-05T06:45:37.768000+00:00,30.76,39.579,17.497,287.0,303.0,0,87.836,"[2048, 2048, 2048, 2049, 2049, 2048, 2049, 2048, 2048]","[2049, 2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2049, 2048]",298.0,87.836,296.0
1256,10002,6,12,2025-04-05T06:45:42.752000+00:00,40.34,54.73,28.842,260.0,266.0,0,123.912,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",177.0,123.91199999999999,234.33333333333334
1256,10002,23,13,2025-04-05T06:45:44.268000+00:00,30.807,39.581,17.444,287.0,303.0,0,87.832,"[2048, 2048, 2049, 2048, 2051, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2049, 2051, 2049, 2049, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048]",296.0,87.83200000000001,295.3333333333333
1256,10002,30,12,2025-04-05T06:45:50.502000+00:00,45.293,46.063,29.409,252.0,238.0,0,120.765,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",156.0,120.76499999999999,215.33333333333334
1256,10002,14,12,2025-04-05T06:46:12.283000+00:00,40.538,52.157,33.869,215.0,195.0,0,126.564,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",162.0,126.564,190.66666666666666
1256,10002,87,15,2025-04-05T06:46:16.799000+00:00,41.43,50.199,31.621,234.0,270.0,0,123.25,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",169.0,123.24999999999999,224.33333333333334
1256,10002,10,12,2025-04-05T06:46:27.674000+00:00,42.111,49.884,29.977,245.0,242.0,0,121.972,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",183.0,121.97200000000001,223.33333333333334
1256,10002,81,12,2025-04-05T06:46:58.174000+00:00,49.931,47.727,23.927,231.0,267.0,0,121.585,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",244.0,121.58499999999998,247.33333333333334
1256,10002,16,14,2025-04-05T06:46:59.284000+00:00,30.552,39.604,17.399,289.0,299.0,0,87.555,"[2049, 2048, 2048, 2048, 2051, 2049, 2049, 2049, 2051]","[2048, 2048, 2048, 2049, 2048, 2048, 2049, 2051, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048]",296.0,87.555,294.6666666666667
1256,10002,55,15,2025-04-05T06:47:05.549000+00:00,46.624,53.309,25.241,192.0,251.0,0,125.174,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",246.0,125.17399999999999,229.66666666666666
1256,10002,44,17,2025-04-05T06:47:07.049000+00:00,38.529,42.264,23.817,272.0,244.0,0,104.61,"[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",233.0,104.61000000000001,249.66666666666666
1256,10002,23,14,2025-04-05T06:47:12.143000+00:00,48.796,46.359,24.663,253.0,257.0,0,119.818,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",266.0,119.818,258.6666666666667
1256,10002,16,15,2025-04-05T06:48:27.003000+00:00,40.289,45.548,23.341,253.0,270.0,0,109.178,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",230.0,109.178,251.0
1256,10002,87,17,2025-04-05T06:57:49.123000+00:00,30.914,39.671,17.505,286.0,297.0,0,88.09,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2051, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2051, 2051, 2049, 2051, 2048]",294.0,88.09,292.3333333333333
1256,10002,12,14,2025-04-05T06:57:55.967000+00:00,30.971,39.875,17.376,287.0,303.0,0,88.222,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2051, 2049]","[2049, 2049, 2051, 2051, 2051]",296.0,88.22200000000001,295.3333333333333
1256,10002,63,13,2025-04-05T06:58:05.467000+00:00,30.376,39.599,17.343,288.0,303.0,0,87.318,"[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2051, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2051, 2049, 2051]","[2051, 2051, 2049, 2049, 2049, 2048]",297.0,87.318,296.0
1256,10002,6,14,2025-04-05T06:58:13.451000+00:00,30.693,39.695,17.483,288.0,299.0,0,87.871,"[2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048]",296.0,87.87100000000001,294.3333333333333
1256,10002,1,13,2025-04-05T06:58:33.842000+00:00,30.463,39.463,17.352,288.0,299.0,0,87.278,"[2051, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049]","[2051, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2051, 2049, 2051, 2048]",295.0,87.278,294.0
1256,10002,81,14,2025-04-05T06:58:43.014000+00:00,30.514,39.277,17.261,288.0,301.0,0,87.052,"[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049, 2049, 2051, 2051, 2049, 2049]","[2049, 2049, 2051, 2051, 2051, 2049]",296.0,87.05199999999999,295.0
1256,10002,4,11,2025-04-05T06:58:53.248000+00:00,30.641,39.511,17.367,283.0,300.0,0,87.519,"[2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048]",295.0,87.519,292.6666666666667
1256,10002,44,19,2025-04-05T06:59:00.598000+00:00,30.594,39.633,17.441,288.0,299.0,0,87.668,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2049, 2048]",296.0,87.668,294.3333333333333
1256,10002,23,16,2025-04-05T06:59:06.770000+00:00,30.722,39.941,17.443,288.0,303.0,0,88.106,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048]",297.0,88.10600000000001,296.0
1256,10002,87,18,2025-04-05T06:59:17.098000+00:00,36.975,45.115,22.086,258.0,271.0,0,104.176,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",272.0,104.176,267.0
1256,10002,16,17,2025-04-05T06:59:18.286000+00:00,30.535,39.352,17.412,288.0,299.0,0,87.299,"[2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051]",295.0,87.299,294.0
1256,10002,12,15,2025-04-05T06:59:24.130000+00:00,42.761,48.504,23.965,218.0,270.0,0,115.23,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",234.0,115.23,240.66666666666666
1256,10002,63,14,2025-04-05T06:59:32.817000+00:00,41.445,46.415,24.996,258.0,270.0,0,112.856,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",202.0,112.856,243.33333333333334
1256,10002,6,15,2025-04-05T06:59:41.177000+00:00,37.611,46.442,23.75,257.0,269.0,0,107.803,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",267.0,107.803,264.3333333333333
1256,10002,1,14,2025-04-05T07:00:01.036000+00:00,36.082,45.033,21.766,259.0,265.0,0,102.881,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",268.0,102.881,264.0
1256,10002,81,15,2025-04-05T07:00:09.911000+00:00,40.257,49.18,24.942,239.0,246.0,0,114.379,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",215.0,114.37899999999999,233.33333333333334
1256,10002,4,12,2025-04-05T07:00:20.771000+00:00,36.408,44.34,24.598,260.0,254.0,0,105.346,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",238.0,105.346,250.66666666666666
1256,10002,44,20,2025-04-05T07:00:28.302000+00:00,38.976,44.48,21.309,265.0,273.0,0,104.765,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",264.0,104.76499999999999,267.3333333333333
1256,10002,23,17,2025-04-05T07:00:34.818000+00:00,39.786,44.539,21.944,232.0,275.0,0,106.269,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",260.0,106.269,255.66666666666666
1256,10002,16,18,2025-04-05T07:00:45.584000+00:00,36.977,45.75,23.06,258.0,272.0,0,105.787,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",226.0,105.787,252.0
1256,10002,87,20,2025-04-05T07:05:47.227000+00:00,30.646,39.653,17.568,287.0,296.0,0,87.867,"[2048, 2048, 2049, 2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2048, 2049, 2049, 2048, 2049, 2048, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048]",294.0,87.867,292.3333333333333
1256,10002,12,17,2025-04-05T07:05:54.383000+00:00,30.669,39.503,17.383,287.0,301.0,0,87.555,"[2048, 2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2049, 2049, 2048, 2049, 2049, 2048, 2048]","[2048, 2049, 2048, 2051, 2048, 2048]",295.0,87.55499999999999,294.3333333333333
1256,10002,63,16,2025-04-05T07:06:03.211000+00:00,30.663,39.56,17.281,288.0,302.0,0,87.504,"[2048, 2048, 2049, 2048, 2048, 2048, 2051, 2048, 2049]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048]",296.0,87.50399999999999,295.3333333333333
1256,10002,6,17,2025-04-05T07:06:11.024000+00:00,30.663,39.471,17.435,288.0,299.0,0,87.569,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2051, 2048, 2049, 2049, 2049, 2049]","[2048, 2049, 2049, 2049, 2049, 2048]",295.0,87.569,294.0
1256,10002,4,14,2025-04-05T07:06:21.305000+00:00,30.358,39.301,17.336,287.0,300.0,0,86.995,"[2048, 2049, 2049, 2051, 2049, 2049, 2049, 2051, 2049]","[2049, 2048, 2049, 2049, 2048, 2049, 2049, 2049, 2051, 2049, 2049]","[2048, 2048, 2049, 2051, 2051, 2048]",295.0,86.995,294.0
1256,10002,44,22,2025-04-05T07:06:30.417000+00:00,30.506,39.698,17.406,289.0,299.0,0,87.61,"[2048, 2048, 2049, 2048, 2048, 2049, 2049, 2049, 2051]","[2049, 2048, 2051, 2048, 2048, 2049, 2049, 2048, 2049, 2048, 2048]","[2048, 2049, 2049, 2049, 2049, 2048]",296.0,87.61000000000001,294.6666666666667
1256,10002,23,19,2025-04-05T07:06:38.434000+00:00,30.604,39.612,17.399,289.0,301.0,0,87.615,"[2048, 2048, 2049, 2048, 2049, 2049, 2049, 2048, 2049]","[2048, 2048, 2049, 2049, 2048, 2049, 2051, 2049, 2049, 2049, 2049]","[2048, 2049, 2049, 2049, 2051, 2048]",294.0,87.61500000000001,294.6666666666667
1256,10002,16,20,2025-04-05T07:06:49.527000+00:00,30.594,39.586,17.292,288.0,298.0,0,87.472,"[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2051, 2049, 2051, 2048]",293.0,87.47200000000001,293.0
1256,10002,1,16,2025-04-05T07:07:05.543000+00:00,30.387,39.355,17.241,288.0,298.0,0,86.983,"[2051, 2049, 2051, 2048, 2049, 2048, 2048, 2049, 2049]","[2051, 2049, 2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2048, 2048, 2051, 2049, 2049, 2048]",295.0,86.98299999999999,293.6666666666667
1256,10002,81,17,2025-04-05T07:07:18.231000+00:00,30.625,39.197,17.205,287.0,299.0,0,87.027,"[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2049, 2048]","[2049, 2051, 2048, 2049, 2048, 2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2049, 2051, 2049, 2049, 2048]",294.0,87.027,293.3333333333333
1256,10002,4,15,2025-04-05T07:07:48.403000+00:00,40.458,51.902,27.561,220.0,256.0,0,119.921,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",190.0,119.92099999999999,222.0
